project,age,firstAppeared,firstAppearedIndex,lastDetected,lastDetectedIndex,smellType,uniqueSmellID,version,versionIndex,versionDate,smellIdInVersion,affectedClassesRatio,affectedComponentType,affectedDesignLevel,afferentAffectedRatio,avrgEdgeWeight,avrgInternalPathLength,avrgNumOfChanges,efferentAffectedRatio,instabilityGap,numOfEdges,numOfInheritanceEdges,numOfPrivateUseEdges,numOfPublicUseEdges,overlapRatio,overlapRatiocyclicDep,overlapRatiounstableDep,pageRankAvrg,pageRankMax,parentCentrality,shape,size,strength,affectedElements
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.1.1,15,,15524,NA,class,designOnly,NA,2.0,NA,0,NA,NA,16,2,0,0,1.0,NA,NA,0.005889113678406643,0.010977860891681322,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.1.3,17,,15938,NA,class,designOnly,NA,4.833333333333333,NA,0,NA,NA,58,2,0,0,1.0,NA,NA,0.0034755270345942593,0.008758061458040306,0,star,4,NA,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.0.1,13,,6364,NA,class,designOnly,NA,2.0,NA,0,NA,NA,16,1,0,0,1.0,NA,NA,0.024570269853831924,0.04681679283500027,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.4,20,,22688,NA,class,designOnly,NA,2.5,NA,0,NA,NA,20,2,0,0,1.0,NA,NA,0.002682464814604433,0.004916468604880705,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.2,18,,18175,NA,class,designOnly,NA,5.0,NA,0,NA,NA,60,2,0,0,1.0,NA,NA,0.002940981119758499,0.007412359365808337,0,star,4,NA,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.1,14,,15524,NA,class,designOnly,NA,2.0,NA,0,NA,NA,16,2,0,0,1.0,NA,NA,0.005889249611159538,0.010978128921730248,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.1.2,16,,7116,NA,class,designOnly,NA,2.0,NA,0,NA,NA,16,1,0,0,1.0,NA,NA,0.03602249930182334,0.06926066335700472,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.3,19,,17858,NA,class,designOnly,NA,5.222222222222222,NA,0,NA,NA,94,2,0,0,1.0,NA,NA,0.0023440497789581093,0.0073830177360001545,0,star,5,NA,"[org.antlr.Tool, org.antlr.tool.BuildDependencyGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.0,12,,6199,NA,class,designOnly,NA,2.0,NA,0,NA,NA,16,1,0,0,1.0,NA,NA,0.027849533031892762,0.053188372699042544,0,chain,3,NA,"[org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,10,3.0,12,3.5,21,cyclicDep,191,3.5,21,,22878,NA,class,designOnly,NA,5.5,NA,0,NA,NA,66,2,0,0,1.0,NA,NA,0.0020508179271778583,0.00509196527953859,0,star,4,NA,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.tool.ErrorManager$4, org.antlr.tool.ErrorManager$7]"
antlr,1,4.0,22,4.0,22,cyclicDep,1086,4.0,22,,17459,NA,class,designOnly,NA,1.2142857142857142,NA,0,NA,NA,40,22,0,0,0.8888888888888888,NA,NA,0.0023183679754034867,0.009092188690742655,0,unclassified,9,NA,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.PredicateTransition, org.antlr.v4.runtime.atn.SemanticContext$Predicate, org.antlr.v4.runtime.atn.SetTransition, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.Transition$1]"
antlr,1,3.1.3,17,3.1.3,17,cyclicDep,617,3.1.3,17,,15349,NA,class,designOnly,NA,8.851851851851851,NA,0,NA,NA,480,7,0,0,0.9,NA,NA,0.004292812797539466,0.012511702446387931,0,unclassified,10,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.Label, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.PredicateLabel, org.antlr.misc.IntervalSet, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,433,3.1.2,16,,6006,NA,class,designOnly,NA,6.568627450980392,NA,0,NA,NA,676,15,0,0,1.0,NA,NA,0.01761089645338894,0.06926066335700472,0,unclassified,16,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAOptimizer, org.antlr.analysis.Label, org.antlr.analysis.NFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.SemanticContext, org.antlr.analysis.SemanticContext$Predicate, org.antlr.analysis.SemanticContext$TruePredicate, org.antlr.codegen.CodeGenerator, org.antlr.grammar.v2.AssignTokenTypesWalker, org.antlr.misc.IntervalSet, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,3.2,18,3.2,18,cyclicDep,673,3.2,18,,18211,NA,class,designOnly,NA,7.583333333333333,NA,0,NA,NA,364,6,0,0,1.0,NA,NA,0.002905998170731789,0.010604003385588598,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.5,21,3.5,21,cyclicDep,1011,3.5,21,,22540,NA,class,designOnly,NA,6.457142857142857,NA,0,NA,NA,452,11,0,0,1.0,NA,NA,0.002331696865373699,0.007819227149510128,0,unclassified,12,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.FASerializer, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.4,20,3.4,20,cyclicDep,857,3.4,20,,21828,NA,class,designOnly,NA,7.951219512195122,NA,0,NA,NA,652,10,0,0,1.0,NA,NA,0.00254284855457358,0.008122322835721228,0,unclassified,11,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.0,12,3.0.1,13,cyclicDep,158,3.0.1,13,,5549,NA,class,designOnly,NA,6.435483870967742,NA,0,NA,NA,798,8,0,0,1.0,NA,NA,0.01264597869753,0.04681679283500027,0,unclassified,15,NA,"[org.antlr.Tool, org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.Label, org.antlr.analysis.NFAState, org.antlr.analysis.SemanticContext$Predicate, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.misc.OrderedHashSet, org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarSanity]"
antlr,2,3.0,12,3.0.1,13,cyclicDep,158,3.0,12,,5377,NA,class,designOnly,NA,6.435483870967742,NA,0,NA,NA,798,8,0,0,1.0,NA,NA,0.013824065104618706,0.053188372699042544,0,unclassified,15,NA,"[org.antlr.Tool, org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.Label, org.antlr.analysis.NFAState, org.antlr.analysis.SemanticContext$Predicate, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.misc.OrderedHashSet, org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarSanity]"
antlr,1,4.0,22,4.0,22,cyclicDep,1049,4.0,22,,18175,NA,package,architecturalOnly,NA,3.9583333333333335,NA,0,NA,NA,190,0,0,0,1.0,NA,NA,0.002140462238788166,0.003261673827496713,0,unclassified,7,NA,"[org.antlr.v4, org.antlr.v4.analysis, org.antlr.v4.codegen, org.antlr.v4.codegen.model, org.antlr.v4.parse, org.antlr.v4.semantics, org.antlr.v4.tool.ast]"
antlr,1,3.5,21,3.5,21,cyclicDep,976,3.5,21,,23185,NA,class,designOnly,NA,14.6,NA,0,NA,NA,146,13,0,0,1.0,NA,NA,0.001502592735928454,0.002130700205182162,0,unclassified,3,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.codegen.Target, org.antlr.grammar.v3.CodeGenTreeWalker]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,374,3.1.2,16,,6725,NA,class,designOnly,NA,5.052631578947368,NA,0,NA,NA,196,10,0,0,1.0,NA,NA,0.015132283508313808,0.06926066335700472,0,unclassified,9,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.SemanticContext, org.antlr.analysis.SemanticContext$Predicate, org.antlr.analysis.SemanticContext$TruePredicate, org.antlr.codegen.CodeGenerator, org.antlr.grammar.v2.ANTLRParser, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,3,3.3,19,3.5,21,cyclicDep,773,3.4,20,,22619,NA,class,designOnly,NA,16.2,NA,0,NA,NA,162,2,0,0,1.0,NA,NA,0.003874931583849568,0.008122322835721228,0,unclassified,3,NA,"[org.antlr.grammar.v3.TreeToNFAConverter, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,3,3.3,19,3.5,21,cyclicDep,773,3.5,21,,23058,NA,class,designOnly,NA,16.8,NA,0,NA,NA,168,2,0,0,1.0,NA,NA,0.003718794386721694,0.007819227149510128,0,unclassified,3,NA,"[org.antlr.grammar.v3.TreeToNFAConverter, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,3,3.3,19,3.5,21,cyclicDep,773,3.3,19,,18220,NA,class,designOnly,NA,14.8,NA,0,NA,NA,148,3,0,0,1.0,NA,NA,0.005100793003819443,0.01053262748060404,0,unclassified,3,NA,"[org.antlr.grammar.v2.TreeToNFAConverter, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.2,6,,4227,NA,class,designOnly,NA,4.235294117647059,NA,0,NA,NA,148,7,0,0,1.0,NA,NA,0.006276164531364882,0.016210756343716853,0,unclassified,7,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.3,7,,4629,NA,class,designOnly,NA,3.8181818181818183,NA,0,NA,NA,86,6,0,0,1.0,NA,NA,0.00743225080759798,0.018959980471910946,0,unclassified,5,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.7,11,,5062,NA,class,designOnly,NA,3.7058823529411766,NA,0,NA,NA,130,7,0,0,1.0,NA,NA,0.006113093722680554,0.017635118314482397,0,unclassified,7,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.5,9,,4874,NA,class,designOnly,NA,3.909090909090909,NA,0,NA,NA,88,6,0,0,1.0,NA,NA,0.0074428533239286766,0.018829908969449746,0,unclassified,5,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.4,8,,4631,NA,class,designOnly,NA,3.8181818181818183,NA,0,NA,NA,86,6,0,0,1.0,NA,NA,0.00743347478362591,0.018976105435580252,0,unclassified,5,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,6,2.7.2,6,2.7.7,11,cyclicDep,28,2.7.6,10,,5058,NA,class,designOnly,NA,3.7058823529411766,NA,0,NA,NA,130,7,0,0,1.0,NA,NA,0.006112880607538988,0.017634256489112515,0,unclassified,7,NA,"[antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.ParserGrammar, antlr.RuleBlock, antlr.Tool]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,74,2.7.3,7,,4832,NA,class,designOnly,NA,5.6,NA,0,NA,NA,112,11,0,0,1.0,NA,NA,0.008650406166978823,0.018959980471910946,0,unclassified,5,NA,"[antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,74,2.7.4,8,,4834,NA,class,designOnly,NA,5.6,NA,0,NA,NA,112,11,0,0,1.0,NA,NA,0.008652196230331224,0.018976105435580252,0,unclassified,5,NA,"[antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,74,2.7.5,9,,5077,NA,class,designOnly,NA,5.6,NA,0,NA,NA,112,12,0,0,1.0,NA,NA,0.00862815560346501,0.018829908969449746,0,unclassified,5,NA,"[antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,244,3.1.1,15,,14558,NA,class,designOnly,NA,7.2,NA,0,NA,NA,432,6,0,0,1.0,NA,NA,0.004027775495541169,0.018369697687246472,0,unclassified,10,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFA, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.CompositeGrammar, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,244,3.1,14,,14558,NA,class,designOnly,NA,7.2,NA,0,NA,NA,432,6,0,0,1.0,NA,NA,0.00402774490721397,0.018369368971469856,0,unclassified,10,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFA, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.CompositeGrammar, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,3,3.4,20,4.0,22,cyclicDep,899,3.4,20,,21247,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.031935130038062E-4,0.0013557903110621705,0,chain,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,3,3.4,20,4.0,22,cyclicDep,899,4.0,22,,16515,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.270325942221906E-4,0.0012533495909988752,0,unclassified,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,3,3.4,20,4.0,22,cyclicDep,899,3.5,21,,21495,NA,class,designOnly,NA,3.8,NA,0,NA,NA,38,1,0,0,1.0,NA,NA,8.222683181463569E-4,0.0013476514787676948,0,chain,3,NA,"[org.stringtemplate.v4.compiler.CodeGenerator, org.stringtemplate.v4.compiler.CompiledST, org.stringtemplate.v4.compiler.Compiler]"
antlr,1,4.0,22,4.0,22,cyclicDep,1121,4.0,22,,17360,NA,class,designOnly,NA,2.0,NA,0,NA,NA,70,28,0,0,0.9,NA,NA,0.0028142773254951287,0.009092188690742655,0,unclassified,10,NA,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.PredicateTransition, org.antlr.v4.runtime.atn.SemanticContext$Predicate, org.antlr.v4.runtime.atn.StarLoopbackState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.Transition$1]"
antlr,4,3.0,12,3.1.1,15,cyclicDep,98,3.1.1,15,,14872,NA,class,designOnly,NA,3.0,NA,0,NA,NA,34,9,0,0,0.6666666666666666,NA,NA,0.006676535806380566,0.009991949253180771,0,unclassified,3,NA,"[org.antlr.runtime.tree.BaseTree, org.antlr.runtime.tree.CommonTree, org.antlr.runtime.tree.Tree]"
antlr,4,3.0,12,3.1.1,15,cyclicDep,98,3.0,12,,5724,NA,class,designOnly,NA,2.25,NA,0,NA,NA,22,6,0,0,0.6666666666666666,NA,NA,0.0113238900178662,0.01422935618845585,0,unclassified,3,NA,"[org.antlr.runtime.tree.BaseTree, org.antlr.runtime.tree.CommonTree, org.antlr.runtime.tree.Tree]"
antlr,4,3.0,12,3.1.1,15,cyclicDep,98,3.0.1,13,,5896,NA,class,designOnly,NA,2.25,NA,0,NA,NA,22,8,0,0,0.6666666666666666,NA,NA,0.015311595852628833,0.020524733663887695,0,unclassified,3,NA,"[org.antlr.runtime.tree.BaseTree, org.antlr.runtime.tree.CommonTree, org.antlr.runtime.tree.Tree]"
antlr,4,3.0,12,3.1.1,15,cyclicDep,98,3.1,14,,14872,NA,class,designOnly,NA,3.0,NA,0,NA,NA,34,9,0,0,0.6666666666666666,NA,NA,0.006676548506848506,0.009991968261359058,0,unclassified,3,NA,"[org.antlr.runtime.tree.BaseTree, org.antlr.runtime.tree.CommonTree, org.antlr.runtime.tree.Tree]"
antlr,1,3.5,21,3.5,21,cyclicDep,987,3.5,21,,22439,NA,class,designOnly,NA,7.576923076923077,NA,0,NA,NA,394,10,0,0,1.0,NA,NA,0.0025242258882995534,0.007819227149510128,0,unclassified,10,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.Label, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.Interpreter, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.4,20,3.4,20,cyclicDep,867,3.4,20,,21982,NA,class,designOnly,NA,8.55,NA,0,NA,NA,684,10,0,0,1.0,NA,NA,0.002491215779149018,0.008122322835721228,0,unclassified,11,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.NFAToDFAConverter, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.2,18,3.2,18,cyclicDep,708,3.2,18,,18426,NA,class,designOnly,NA,8.625,NA,0,NA,NA,138,6,0,0,1.0,NA,NA,0.0019069547289595427,0.0030012605488026543,0,unclassified,4,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.grammar.v2.CodeGenTreeWalker, org.antlr.tool.AttributeScope, org.antlr.tool.Rule]"
antlr,1,4.0,22,4.0,22,cyclicDep,1157,4.0,22,,17718,NA,class,designOnly,NA,5.0,NA,0,NA,NA,110,2,0,0,1.0,NA,NA,0.0017099184486690407,0.0034707691253145325,0,unclassified,5,NA,"[org.antlr.v4.Tool, org.antlr.v4.codegen.CodeGenPipeline, org.antlr.v4.codegen.CodeGenerator, org.antlr.v4.codegen.Target, org.antlr.v4.tool.Grammar]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,279,3.1,14,,14126,NA,class,designOnly,NA,2.5,NA,0,NA,NA,20,2,0,0,1.0,NA,NA,0.0024301588021551084,0.0057495922127145365,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.TokenRefElement, antlr.Tool]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,279,3.1.1,15,,14126,NA,class,designOnly,NA,2.5,NA,0,NA,NA,20,2,0,0,1.0,NA,NA,0.0024301541689882387,0.005749581251940884,0,unclassified,3,NA,"[antlr.LLkAnalyzer, antlr.TokenRefElement, antlr.Tool]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,410,3.1.2,16,,6678,NA,class,designOnly,NA,5.55,NA,0,NA,NA,226,9,0,0,1.0,NA,NA,0.014988999746668254,0.06926066335700472,0,unclassified,9,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.SemanticContext, org.antlr.analysis.SemanticContext$Predicate, org.antlr.analysis.SemanticContext$TruePredicate, org.antlr.codegen.CodeGenerator, org.antlr.grammar.v3.ActionTranslator, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,4.0,22,4.0,22,unstableDep,1133,4.0,22,,19536,NA,package,NA,NA,NA,NA,0,NA,-0.08658773844409606,82,NA,NA,NA,1.0,1.0,NA,0.001928241485646995,0.002892628878289255,NA,NA,5,0.21,"[org.antlr.v4, org.antlr.v4.analysis, org.antlr.v4.codegen, org.antlr.v4.codegen.model, org.stringtemplate.v4.gui]"
antlr,1,3.2,18,3.2,18,cyclicDep,692,3.2,18,,17968,NA,class,designOnly,NA,6.517241379310345,NA,0,NA,NA,378,3,0,0,1.0,NA,NA,0.0021447162153566284,0.007412359365808337,0,unclassified,9,NA,"[org.antlr.Tool, org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.BuildDependencyGenerator, org.antlr.tool.ErrorManager]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,524,3.3,19,,19185,NA,class,designOnly,NA,1.1666666666666667,NA,0,NA,NA,14,4,0,0,0.0,NA,NA,0.00147681703962173,0.002274186712667441,0,star,4,NA,"[org.antlr.runtime.tree.TreeFilter, org.antlr.runtime.tree.TreeFilter$1, org.antlr.runtime.tree.TreeFilter$2, org.antlr.runtime.tree.TreeFilter$3]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,524,3.4,20,,23627,NA,class,designOnly,NA,1.1666666666666667,NA,0,NA,NA,14,4,0,0,0.0,NA,NA,0.001100823466419432,0.0016951921799470767,0,star,4,NA,"[org.antlr.runtime.tree.TreeFilter, org.antlr.runtime.tree.TreeFilter$1, org.antlr.runtime.tree.TreeFilter$2, org.antlr.runtime.tree.TreeFilter$3]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,524,3.2,18,,18634,NA,class,designOnly,NA,1.1666666666666667,NA,0,NA,NA,14,4,0,0,0.0,NA,NA,0.0014827068145419227,0.002283298183206403,0,star,4,NA,"[org.antlr.runtime.tree.TreeFilter, org.antlr.runtime.tree.TreeFilter$1, org.antlr.runtime.tree.TreeFilter$2, org.antlr.runtime.tree.TreeFilter$3]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,524,3.1.3,17,,16350,NA,class,designOnly,NA,1.5,NA,0,NA,NA,18,4,0,0,0.0,NA,NA,0.001568117695957938,0.002948652976037311,0,star,4,NA,"[org.antlr.runtime.tree.TreeFilter, org.antlr.runtime.tree.TreeFilter$1, org.antlr.runtime.tree.TreeFilter$2, org.antlr.runtime.tree.TreeFilter$3]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,524,3.5,21,,23846,NA,class,designOnly,NA,1.1666666666666667,NA,0,NA,NA,14,4,0,0,0.0,NA,NA,0.001116110424571813,0.0017187336682566693,0,star,4,NA,"[org.antlr.runtime.tree.TreeFilter, org.antlr.runtime.tree.TreeFilter$1, org.antlr.runtime.tree.TreeFilter$2, org.antlr.runtime.tree.TreeFilter$3]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,444,3.1.2,16,,7497,NA,package,designAndArch,NA,10.8,NA,0,NA,NA,108,0,0,0,1.0,NA,NA,0.04474229088525705,0.06917629152273377,0,unclassified,3,NA,"[org.antlr.analysis, org.antlr.misc, org.antlr.tool]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,382,3.1.3,17,,15340,NA,class,designOnly,NA,6.166666666666667,NA,0,NA,NA,74,2,0,0,1.0,NA,NA,0.003156880666530315,0.008758061458040306,0,unclassified,4,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,2,3.1.2,16,3.1.3,17,cyclicDep,382,3.1.2,16,,6753,NA,class,designOnly,NA,6.166666666666667,NA,0,NA,NA,74,2,0,0,1.0,NA,NA,0.02127904451041943,0.06926066335700472,0,unclassified,4,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,3.4,20,3.4,20,cyclicDep,836,3.4,20,,21406,NA,class,designOnly,NA,7.166666666666667,NA,0,NA,NA,344,7,0,0,1.0,NA,NA,0.0024387935303365436,0.008122322835721228,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,2.7.2,6,2.7.2,6,cyclicDep,34,2.7.2,6,,4265,NA,class,designOnly,NA,3.8333333333333335,NA,0,NA,NA,48,5,0,0,1.0,NA,NA,0.005574180255529643,0.01196551325311554,0,unclassified,4,NA,"[antlr.Grammar, antlr.LexerGrammar, antlr.Lookahead, antlr.RuleBlock]"
